date;value
2019/05/05 15:00:00;211
2019/05/05 16:00:00;121
2019/05/05 17:00:00;120
2019/05/05 18:00:00;113
2019/05/05 19:00:00;112
2019/05/05 20:00:00;114
2019/05/05 21:00:00;140
2019/05/05 22:00:00;235
2019/05/05 23:00:00;273
2019/05/06 00:00:00;231
2019/05/06 01:00:00;149
2019/05/06 02:00:00;116
2019/05/06 03:00:00;111
2019/05/06 04:00:00;111
2019/05/06 05:00:00;110
2019/05/06 06:00:00;110
2019/05/06 07:00:00;116
2019/05/06 08:00:00;153
2019/05/06 09:00:00;110
2019/05/06 10:00:00;110
2019/05/06 11:00:00;210
2019/05/06 12:00:00;198
2019/05/06 13:00:00;161
2019/05/06 14:00:00;160
2019/05/06 15:00:00;166
2019/05/06 16:00:00;737
2019/05/06 17:00:00;358
2019/05/06 18:00:00;173
2019/05/06 19:00:00;209
2019/05/06 20:00:00;1007
2019/05/06 21:00:00;351
2019/05/06 22:00:00;264
2019/05/06 23:00:00;806
2019/05/07 00:00:00;214
2019/05/07 01:00:00;119
2019/05/07 02:00:00;111
2019/05/07 03:00:00;114
2019/05/07 04:00:00;115
2019/05/07 05:00:00;113
2019/05/07 06:00:00;113
2019/05/07 07:00:00;111
2019/05/07 08:00:00;163
2019/05/07 09:00:00;114
2019/05/07 10:00:00;131
2019/05/07 11:00:00;221
2019/05/07 12:00:00;199
2019/05/07 13:00:00;191
2019/05/07 14:00:00;204
2019/05/07 15:00:00;301
2019/05/07 16:00:00;206
2019/05/07 17:00:00;158
2019/05/07 18:00:00;170
2019/05/07 19:00:00;157
2019/05/07 20:00:00;160
2019/05/07 21:00:00;157
2019/05/07 22:00:00;158
2019/05/07 23:00:00;140
2019/05/08 00:00:00;111
2019/05/08 01:00:00;113
2019/05/08 02:00:00;112
2019/05/08 03:00:00;112
2019/05/08 04:00:00;112
2019/05/08 05:00:00;134
2019/05/08 06:00:00;119
2019/05/08 07:00:00;112
2019/05/08 08:00:00;110
2019/05/08 09:00:00;111
2019/05/08 10:00:00;110
2019/05/08 11:00:00;157
2019/05/08 12:00:00;247
2019/05/08 13:00:00;672
2019/05/08 14:00:00;395
2019/05/08 15:00:00;1031
2019/05/08 16:00:00;262
2019/05/08 17:00:00;257
2019/05/08 18:00:00;259
2019/05/08 19:00:00;252
2019/05/08 20:00:00;175
2019/05/08 21:00:00;157
2019/05/08 22:00:00;184
2019/05/08 23:00:00;316
2019/05/09 00:00:00;135
2019/05/09 01:00:00;111
2019/05/09 02:00:00;106
2019/05/09 03:00:00;106
2019/05/09 04:00:00;105
2019/05/09 05:00:00;108
2019/05/09 06:00:00;110
2019/05/09 07:00:00;109
2019/05/09 08:00:00;137
2019/05/09 09:00:00;104
2019/05/09 10:00:00;103
2019/05/09 11:00:00;150
2019/05/09 12:00:00;150
2019/05/09 13:00:00;150
2019/05/09 14:00:00;152
2019/05/09 15:00:00;152
2019/05/09 16:00:00;161
2019/05/09 17:00:00;239
2019/05/09 18:00:00;219
2019/05/09 19:00:00;161
2019/05/09 20:00:00;160
2019/05/09 21:00:00;175
2019/05/09 22:00:00;185
2019/05/09 23:00:00;193
2019/05/10 00:00:00;276
2019/05/10 01:00:00;168
2019/05/10 02:00:00;164
2019/05/10 03:00:00;159
2019/05/10 04:00:00;159
2019/05/10 05:00:00;159
2019/05/10 06:00:00;159
2019/05/10 07:00:00;159
2019/05/10 08:00:00;182
2019/05/10 09:00:00;214
2019/05/10 10:00:00;158
2019/05/10 11:00:00;155
2019/05/10 12:00:00;155
2019/05/10 13:00:00;153
2019/05/10 14:00:00;153
2019/05/10 15:00:00;154
2019/05/10 16:00:00;177
2019/05/10 17:00:00;244
2019/05/10 18:00:00;154
2019/05/10 19:00:00;1197
2019/05/10 20:00:00;569
2019/05/10 21:00:00;411
2019/05/10 22:00:00;184
2019/05/10 23:00:00;273
2019/05/11 00:00:00;249
2019/05/11 01:00:00;178
2019/05/11 02:00:00;157
2019/05/11 03:00:00;208
2019/05/11 04:00:00;162
2019/05/11 05:00:00;162
2019/05/11 06:00:00;157
2019/05/11 07:00:00;153
2019/05/11 08:00:00;153
2019/05/11 09:00:00;181
2019/05/11 10:00:00;151
2019/05/11 11:00:00;157
2019/05/11 12:00:00;157
2019/05/11 13:00:00;155
2019/05/11 14:00:00;156
2019/05/11 15:00:00;154
2019/05/11 16:00:00;151
2019/05/11 17:00:00;153
2019/05/11 18:00:00;154
2019/05/11 19:00:00;194
2019/05/11 20:00:00;206
2019/05/11 21:00:00;132
2019/05/11 22:00:00;168
2019/05/11 23:00:00;195
2019/05/12 00:00:00;1039
2019/05/12 01:00:00;199
2019/05/12 02:00:00;192
2019/05/12 03:00:00;135
2019/05/12 04:00:00;112
2019/05/12 05:00:00;111
2019/05/12 06:00:00;110
2019/05/12 07:00:00;110
2019/05/12 08:00:00;109
2019/05/12 09:00:00;108
2019/05/12 10:00:00;112
2019/05/12 11:00:00;176
2019/05/12 12:00:00;265
2019/05/12 13:00:00;294
2019/05/12 14:00:00;232
2019/05/12 15:00:00;202
2019/05/12 16:00:00;174
2019/05/12 17:00:00;192
2019/05/12 18:00:00;174
2019/05/12 19:00:00;162
2019/05/12 20:00:00;169
2019/05/12 21:00:00;195
2019/05/12 22:00:00;171
2019/05/12 23:00:00;140
2019/05/13 00:00:00;132
2019/05/13 01:00:00;145
2019/05/13 02:00:00;127
2019/05/13 03:00:00;127
2019/05/13 04:00:00;112
2019/05/13 05:00:00;124
2019/05/13 06:00:00;112
2019/05/13 07:00:00;120
2019/05/13 08:00:00;116
2019/05/13 09:00:00;162
2019/05/13 10:00:00;307
2019/05/13 11:00:00;338
2019/05/13 12:00:00;601
2019/05/13 13:00:00;402
2019/05/13 14:00:00;574
2019/05/13 15:00:00;1100
2019/05/13 16:00:00;341
2019/05/13 17:00:00;326
2019/05/13 18:00:00;1525
2019/05/13 19:00:00;1163
2019/05/13 20:00:00;700
2019/05/13 21:00:00;191
2019/05/13 22:00:00;170
2019/05/13 23:00:00;229
2019/05/14 00:00:00;177
2019/05/14 01:00:00;129
2019/05/14 02:00:00;120
2019/05/14 03:00:00;176
2019/05/14 04:00:00;118
2019/05/14 05:00:00;115
2019/05/14 06:00:00;115
2019/05/14 07:00:00;113
2019/05/14 08:00:00;118
2019/05/14 09:00:00;205
2019/05/14 10:00:00;257
2019/05/14 11:00:00;164
2019/05/14 12:00:00;172
2019/05/14 13:00:00;235
2019/05/14 14:00:00;233
2019/05/14 15:00:00;311
2019/05/14 16:00:00;236
2019/05/14 17:00:00;569
2019/05/14 18:00:00;761
2019/05/14 19:00:00;791
2019/05/14 20:00:00;593
2019/05/14 21:00:00;269
2019/05/14 22:00:00;239
2019/05/14 23:00:00;173
2019/05/15 00:00:00;251
2019/05/15 01:00:00;250
2019/05/15 02:00:00;206
2019/05/15 03:00:00;167
2019/05/15 04:00:00;168
2019/05/15 05:00:00;166
2019/05/15 06:00:00;166
2019/05/15 07:00:00;165
2019/05/15 08:00:00;192
2019/05/15 09:00:00;163
2019/05/15 10:00:00;199
2019/05/15 11:00:00;183
2019/05/15 12:00:00;115
2019/05/15 13:00:00;149
2019/05/15 14:00:00;228
2019/05/15 15:00:00;194
2019/05/15 16:00:00;114
2019/05/15 17:00:00;142
2019/05/15 18:00:00;624
2019/05/15 19:00:00;677
2019/05/15 20:00:00;255
2019/05/15 21:00:00;121
2019/05/15 22:00:00;163
2019/05/15 23:00:00;183
2019/05/16 00:00:00;845
2019/05/16 01:00:00;193
2019/05/16 02:00:00;117
2019/05/16 03:00:00;116
2019/05/16 04:00:00;170
2019/05/16 05:00:00;148
2019/05/16 06:00:00;117
2019/05/16 07:00:00;111
2019/05/16 08:00:00;110
2019/05/16 09:00:00;155
2019/05/16 10:00:00;969
2019/05/16 11:00:00;832
2019/05/16 12:00:00;344
2019/05/16 13:00:00;350
2019/05/16 14:00:00;289
2019/05/16 15:00:00;406
2019/05/16 16:00:00;351
2019/05/16 17:00:00;373
2019/05/16 18:00:00;302
2019/05/16 19:00:00;274
2019/05/16 20:00:00;258
2019/05/16 21:00:00;147
2019/05/16 22:00:00;263
2019/05/16 23:00:00;276
2019/05/17 00:00:00;230
2019/05/17 01:00:00;275
2019/05/17 02:00:00;132
2019/05/17 03:00:00;115
2019/05/17 04:00:00;116
2019/05/17 05:00:00;115
2019/05/17 06:00:00;156
2019/05/17 07:00:00;136
2019/05/17 08:00:00;135
2019/05/17 09:00:00;179
2019/05/17 10:00:00;155
2019/05/17 11:00:00;180
2019/05/17 12:00:00;241
2019/05/17 13:00:00;249
2019/05/17 14:00:00;243
2019/05/17 15:00:00;252
2019/05/17 16:00:00;291
2019/05/17 17:00:00;215
2019/05/17 18:00:00;192
2019/05/17 19:00:00;617
2019/05/17 20:00:00;462
2019/05/17 21:00:00;619
2019/05/17 22:00:00;129
2019/05/17 23:00:00;121
2019/05/18 00:00:00;115
2019/05/18 01:00:00;167
2019/05/18 02:00:00;187
2019/05/18 03:00:00;149
2019/05/18 04:00:00;128
2019/05/18 05:00:00;113
2019/05/18 06:00:00;112
2019/05/18 07:00:00;111
2019/05/18 08:00:00;112
2019/05/18 09:00:00;112
2019/05/18 10:00:00;111
2019/05/18 11:00:00;207
2019/05/18 12:00:00;331
2019/05/18 13:00:00;216
2019/05/18 14:00:00;204
2019/05/18 15:00:00;153
2019/05/18 16:00:00;186
2019/05/18 17:00:00;244
2019/05/18 18:00:00;201
2019/05/18 19:00:00;126
2019/05/18 20:00:00;109
2019/05/18 21:00:00;169
2019/05/18 22:00:00;117
2019/05/18 23:00:00;111
2019/05/19 00:00:00;109
2019/05/19 01:00:00;110
2019/05/19 02:00:00;110
2019/05/19 03:00:00;109
2019/05/19 04:00:00;117
2019/05/19 05:00:00;123
2019/05/19 06:00:00;109
2019/05/19 07:00:00;109
2019/05/19 08:00:00;109
2019/05/19 09:00:00;107
2019/05/19 10:00:00;110
2019/05/19 11:00:00;119
2019/05/19 12:00:00;172
2019/05/19 13:00:00;232
2019/05/19 14:00:00;152
2019/05/19 15:00:00;111
2019/05/19 16:00:00;110
2019/05/19 17:00:00;129
2019/05/19 18:00:00;148
2019/05/19 19:00:00;176
2019/05/19 20:00:00;256
2019/05/19 21:00:00;154
2019/05/19 22:00:00;259
2019/05/19 23:00:00;549
2019/05/20 00:00:00;364
2019/05/20 01:00:00;155
2019/05/20 02:00:00;114
2019/05/20 03:00:00;109
2019/05/20 04:00:00;108
2019/05/20 05:00:00;109
2019/05/20 06:00:00;110
2019/05/20 07:00:00;174
2019/05/20 08:00:00;348
2019/05/20 09:00:00;256
2019/05/20 10:00:00;215
2019/05/20 11:00:00;294
2019/05/20 12:00:00;270
2019/05/20 13:00:00;244
2019/05/20 14:00:00;241
2019/05/20 15:00:00;245
2019/05/20 16:00:00;280
2019/05/20 17:00:00;166
2019/05/20 18:00:00;234
2019/05/20 19:00:00;220
2019/05/20 20:00:00;238
2019/05/20 21:00:00;120
2019/05/20 22:00:00;156
2019/05/20 23:00:00;309
2019/05/21 00:00:00;262
2019/05/21 01:00:00;133
2019/05/21 02:00:00;171
2019/05/21 03:00:00;126
2019/05/21 04:00:00;118
2019/05/21 05:00:00;116
2019/05/21 06:00:00;115
2019/05/21 07:00:00;115
2019/05/21 08:00:00;143
2019/05/21 09:00:00;173
2019/05/21 10:00:00;243
2019/05/21 11:00:00;246
2019/05/21 12:00:00;245
2019/05/21 13:00:00;241
2019/05/21 14:00:00;210
2019/05/21 15:00:00;299
2019/05/21 16:00:00;360
2019/05/21 17:00:00;327
2019/05/21 18:00:00;658
2019/05/21 19:00:00;369
2019/05/21 20:00:00;221
2019/05/21 21:00:00;114
2019/05/21 22:00:00;336
2019/05/21 23:00:00;1571
2019/05/22 00:00:00;682
2019/05/22 01:00:00;153
2019/05/22 02:00:00;320
2019/05/22 03:00:00;395
2019/05/22 04:00:00;177
2019/05/22 05:00:00;110
2019/05/22 06:00:00;121
2019/05/22 07:00:00;170
2019/05/22 08:00:00;143
2019/05/22 09:00:00;110
2019/05/22 10:00:00;226
2019/05/22 11:00:00;263
2019/05/22 12:00:00;177
2019/05/22 13:00:00;186
2019/05/22 14:00:00;177
2019/05/22 15:00:00;185
2019/05/22 16:00:00;309
2019/05/22 17:00:00;268
2019/05/22 18:00:00;259
2019/05/22 19:00:00;253
2019/05/22 20:00:00;219
2019/05/22 21:00:00;126
2019/05/22 22:00:00;115
2019/05/22 23:00:00;229
2019/05/23 00:00:00;282
2019/05/23 01:00:00;228
2019/05/23 02:00:00;210
2019/05/23 03:00:00;168
2019/05/23 04:00:00;114
2019/05/23 05:00:00;113
2019/05/23 06:00:00;111
2019/05/23 07:00:00;110
2019/05/23 08:00:00;135
2019/05/23 09:00:00;113
2019/05/23 10:00:00;148
2019/05/23 11:00:00;292
2019/05/23 12:00:00;265
2019/05/23 13:00:00;252
2019/05/23 14:00:00;199
2019/05/23 15:00:00;180
2019/05/23 16:00:00;179
2019/05/23 17:00:00;228
2019/05/23 18:00:00;252
2019/05/23 19:00:00;236
2019/05/23 20:00:00;873
2019/05/23 21:00:00;512
2019/05/23 22:00:00;345
2019/05/23 23:00:00;275
2019/05/24 00:00:00;398
2019/05/24 01:00:00;339
2019/05/24 02:00:00;212
2019/05/24 03:00:00;155
2019/05/24 04:00:00;158
2019/05/24 05:00:00;122
2019/05/24 06:00:00;115
2019/05/24 07:00:00;123
2019/05/24 08:00:00;143
2019/05/24 09:00:00;166
2019/05/24 10:00:00;191
2019/05/24 11:00:00;224
2019/05/24 12:00:00;242
2019/05/24 13:00:00;239
2019/05/24 14:00:00;240
2019/05/24 15:00:00;237
2019/05/24 16:00:00;114
2019/05/24 17:00:00;213
2019/05/24 18:00:00;304
2019/05/24 19:00:00;211
2019/05/24 20:00:00;124
2019/05/24 21:00:00;143
2019/05/24 22:00:00;149
2019/05/24 23:00:00;204
2019/05/25 00:00:00;205
2019/05/25 01:00:00;122
2019/05/25 02:00:00;169
2019/05/25 03:00:00;118
2019/05/25 04:00:00;116
2019/05/25 05:00:00;113
2019/05/25 06:00:00;106
2019/05/25 07:00:00;107
2019/05/25 08:00:00;109
2019/05/25 09:00:00;107
2019/05/25 10:00:00;424
2019/05/25 11:00:00;1689
2019/05/25 12:00:00;513
2019/05/25 13:00:00;574
2019/05/25 14:00:00;107
2019/05/25 15:00:00;109
2019/05/25 16:00:00;116
2019/05/25 17:00:00;110
2019/05/25 18:00:00;108
2019/05/25 19:00:00;113
2019/05/25 20:00:00;147
2019/05/25 21:00:00;157
2019/05/25 22:00:00;203
2019/05/25 23:00:00;236
2019/05/26 00:00:00;127
2019/05/26 01:00:00;179
2019/05/26 02:00:00;186
2019/05/26 03:00:00;111
2019/05/26 04:00:00;165
2019/05/26 05:00:00;118
2019/05/26 06:00:00;107
2019/05/26 07:00:00;106
2019/05/26 08:00:00;115
2019/05/26 09:00:00;137
2019/05/26 10:00:00;168
2019/05/26 11:00:00;249
2019/05/26 12:00:00;242
2019/05/26 13:00:00;229
2019/05/26 14:00:00;255
2019/05/26 15:00:00;144
2019/05/26 16:00:00;106
2019/05/26 17:00:00;183
2019/05/26 18:00:00;346
2019/05/26 19:00:00;490
2019/05/26 20:00:00;407
2019/05/26 21:00:00;318
2019/05/26 22:00:00;150
2019/05/26 23:00:00;148
2019/05/27 00:00:00;198
2019/05/27 01:00:00;228
2019/05/27 02:00:00;118
2019/05/27 03:00:00;135
2019/05/27 04:00:00;160
2019/05/27 05:00:00;161
2019/05/27 06:00:00;157
2019/05/27 07:00:00;162
2019/05/27 08:00:00;181
2019/05/27 09:00:00;130
2019/05/27 10:00:00;159
2019/05/27 11:00:00;567
2019/05/27 12:00:00;323
2019/05/27 13:00:00;245
2019/05/27 14:00:00;240
2019/05/27 15:00:00;295
2019/05/27 16:00:00;272
2019/05/27 17:00:00;194
2019/05/27 18:00:00;227
2019/05/27 19:00:00;320
2019/05/27 20:00:00;138
2019/05/27 21:00:00;185
2019/05/27 22:00:00;301
2019/05/27 23:00:00;775
2019/05/28 00:00:00;203
2019/05/28 01:00:00;115
2019/05/28 02:00:00;122
2019/05/28 03:00:00;116
2019/05/28 04:00:00;168
2019/05/28 05:00:00;127
2019/05/28 06:00:00;121
2019/05/28 07:00:00;115
2019/05/28 08:00:00;130
2019/05/28 09:00:00;121
2019/05/28 10:00:00;204
2019/05/28 11:00:00;256
2019/05/28 12:00:00;250
2019/05/28 13:00:00;273
2019/05/28 14:00:00;268
2019/05/28 15:00:00;195
2019/05/28 16:00:00;746
2019/05/28 17:00:00;980
2019/05/28 18:00:00;991
2019/05/28 19:00:00;1100
2019/05/28 20:00:00;888
2019/05/28 21:00:00;177
2019/05/28 22:00:00;869
2019/05/28 23:00:00;725
2019/05/29 00:00:00;220
2019/05/29 01:00:00;219
2019/05/29 02:00:00;178
2019/05/29 03:00:00;117
2019/05/29 04:00:00;113
2019/05/29 05:00:00;115
2019/05/29 06:00:00;118
2019/05/29 07:00:00;170
2019/05/29 08:00:00;151
2019/05/29 09:00:00;177
2019/05/29 10:00:00;237
2019/05/29 11:00:00;236
2019/05/29 12:00:00;221
2019/05/29 13:00:00;202
2019/05/29 14:00:00;239
2019/05/29 15:00:00;281
2019/05/29 16:00:00;920
2019/05/29 17:00:00;939
2019/05/29 18:00:00;743
2019/05/29 19:00:00;496
2019/05/29 20:00:00;823
2019/05/29 21:00:00;241
2019/05/29 22:00:00;247
2019/05/29 23:00:00;222
2019/05/30 00:00:00;260
2019/05/30 01:00:00;194
2019/05/30 02:00:00;124
2019/05/30 03:00:00;127
2019/05/30 04:00:00;122
2019/05/30 05:00:00;126
2019/05/30 06:00:00;123
2019/05/30 07:00:00;121
2019/05/30 08:00:00;158
2019/05/30 09:00:00;147
2019/05/30 10:00:00;144
2019/05/30 11:00:00;270
2019/05/30 12:00:00;320
2019/05/30 13:00:00;300
2019/05/30 14:00:00;243
2019/05/30 15:00:00;191
2019/05/30 16:00:00;470
2019/05/30 17:00:00;372
2019/05/30 18:00:00;562
2019/05/30 19:00:00;798
2019/05/30 20:00:00;759
2019/05/30 21:00:00;345
2019/05/30 22:00:00;142
2019/05/30 23:00:00;208
2019/05/31 00:00:00;222
2019/05/31 01:00:00;128
2019/05/31 02:00:00;169
2019/05/31 03:00:00;151
2019/05/31 04:00:00;121
2019/05/31 05:00:00;123
2019/05/31 06:00:00;120
2019/05/31 07:00:00;111
2019/05/31 08:00:00;136
2019/05/31 09:00:00;221
2019/05/31 10:00:00;117
2019/05/31 11:00:00;251
2019/05/31 12:00:00;312
2019/05/31 13:00:00;619
2019/05/31 14:00:00;376
2019/05/31 15:00:00;158
2019/05/31 16:00:00;252
2019/05/31 17:00:00;215
2019/05/31 18:00:00;736
2019/05/31 19:00:00;738
2019/05/31 20:00:00;185
2019/05/31 21:00:00;154
2019/05/31 22:00:00;126
2019/05/31 23:00:00;111
